plotID,nlcdClass,collectDate,plotIDeventID,sampleID,subsampleID,taxonID.y,individualCount
TALL_008,deciduousForest,2018-05-16T00:00:00Z,TALL_008 TALL.2018.18,TALL_008.S.20180516,ohyOCuNZZNEZJ4yATi7lzBJQReYFC2OKmhMOOUWm1Lw=,CARSYL,2
TALL_009,evergreenForest,2018-05-16T00:00:00Z,TALL_009 TALL.2018.18,TALL_009.W.20180516,l/M16YIQdhkqn3jvos9LYz5QY0ArvqMUPTJQH6tk/Fs=,ELAGRA,4
TALL_009,evergreenForest,2018-05-16T00:00:00Z,TALL_009 TALL.2018.18,TALL_009.W.20180516,l/M16YIQdhkqn3jvos9LYz5QY0ArvqMUPTJQH6tk/Fs=,ELAGRA,4
TALL_009,evergreenForest,2018-05-16T00:00:00Z,TALL_009 TALL.2018.18,TALL_009.W.20180516,l/M16YIQdhkqn3jvos9LYz5QY0ArvqMUPTJQH6tk/Fs=,ELAGRA,4
TALL_009,evergreenForest,2018-05-16T00:00:00Z,TALL_009 TALL.2018.18,TALL_009.W.20180516,l/M16YIQdhkqn3jvos9LYz5QY0ArvqMUPTJQH6tk/Fs=,ELAGRA,4
TALL_009,evergreenForest,2018-05-16T00:00:00Z,TALL_009 TALL.2018.18,TALL_009.W.20180516,l/M16YIQdhkqn3jvos9LYwBGIioObTCOt81/jvQabmA=,CARSYL,1
TALL_003,mixedForest,2018-05-30T00:00:00Z,TALL_003 TALL.2018.20,TALL_003.S.20180530,M7Kgwa5WKWpUc/x8/e/x0zF8dtWtB0VbfDkC1Nda43M=,CLIBAL,1
TALL_003,mixedForest,2018-05-30T00:00:00Z,TALL_003 TALL.2018.20,TALL_003.S.20180530,M7Kgwa5WKWpUc/x8/e/x06/NUhXp9EM9dZlPl2hOqcY=,LEBPUL,1
TALL_003,mixedForest,2018-05-30T00:00:00Z,TALL_003 TALL.2018.20,TALL_003.S.20180530,M7Kgwa5WKWpUc/x8/e/x00QHMv0jc8GRMQXwlSPsYWE=,ANIMER2,1
TALL_003,mixedForest,2018-05-30T00:00:00Z,TALL_003 TALL.2018.20,TALL_003.W.20180530,M7Kgwa5WKWr6s0KyIO7C0WZY/ZALbiOeNijavlgyBis=,ANIMER2,1
TALL_013,evergreenForest,2018-05-30T00:00:00Z,TALL_013 TALL.2018.20,TALL_013.W.20180530,636VT4a85rAweET0d3DXwBdk3fehnoBUDtaGxNmjrfE=,DICAMB,1
TALL_013,evergreenForest,2018-05-30T00:00:00Z,TALL_013 TALL.2018.20,TALL_013.W.20180530,636VT4a85rAweET0d3DXwOyRmyObET726vW8xUnBDDQ=,CYCFRE,1
TALL_005,mixedForest,2018-05-30T00:00:00Z,TALL_005 TALL.2018.20,TALL_005.W.20180530,t0MQRG9cttlCSd4GJsiBE0vcPe/dPUDee2gtDTDNVBM=,PASDEP,1
TALL_002,mixedForest,2018-05-30T00:00:00Z,TALL_002 TALL.2018.20,TALL_002.E.20180530,GD+N/FshctzlBqRJCqyinwFjOYvwuAZrsRulr+ZY4rA=,SCAUNI1,1
TALL_009,evergreenForest,2018-05-30T00:00:00Z,TALL_009 TALL.2018.20,TALL_009.W.20180530,l/M16YIQdhkqn3jvos9LY4DY9olw2N9JYf0y4Zq853Q=,SELOPA,1
TALL_002,mixedForest,2018-05-30T00:00:00Z,TALL_002 TALL.2018.20,TALL_002.S.20180530,GD+N/FshctwEFU9OxZeXIDb1E1mRXwGTxL5zzwuUjKQ=,CLIBAL,1
TALL_007,deciduousForest,2018-05-30T00:00:00Z,TALL_007 TALL.2018.20,TALL_007.W.20180530,dCnpKCfrHjNHHVd7w3Zkt+L4vPyiZvRP73O5DtlWwHg=,NOTNOV,1
TALL_005,mixedForest,2018-05-30T00:00:00Z,TALL_005 TALL.2018.20,TALL_005.S.20180530,t0MQRG9cttlr7BELRlHo7VAuxmaHPg6hVnnsGmAa/bA=,CLIBAL,1
TALL_003,mixedForest,2018-06-13T00:00:00Z,TALL_003 TALL.2018.22,TALL_003.E.20180613,M7Kgwa5WKWpZobHN9NUcKZZNzmqocLA8o/LmPNvyarE=,CYCCON2,1
TALL_003,mixedForest,2018-06-13T00:00:00Z,TALL_003 TALL.2018.22,TALL_003.E.20180613,M7Kgwa5WKWpZobHN9NUcKWIjP7TPOHAWT6wals28Vio=,SELSP2,1
TALL_005,mixedForest,2018-06-13T00:00:00Z,TALL_005 TALL.2018.22,TALL_005.E.20180613,t0MQRG9cttk8lWCQ0pFfdf+psQEBNSnfbMEVpgIqyf4=,SELOPA,2
TALL_005,mixedForest,2018-06-13T00:00:00Z,TALL_005 TALL.2018.22,TALL_005.E.20180613,t0MQRG9cttk8lWCQ0pFfdf+psQEBNSnfbMEVpgIqyf4=,SELOPA,2
TALL_005,mixedForest,2018-06-13T00:00:00Z,TALL_005 TALL.2018.22,TALL_005.E.20180613,t0MQRG9cttk8lWCQ0pFfdTeJXNTaN2WEluQt9ZcMlKg=,LOXCRE,1
TALL_008,deciduousForest,2018-06-13T00:00:00Z,TALL_008 TALL.2018.22,TALL_008.S.20180613,ohyOCuNZZNEZJ4yATi7lzOU55wmb3q8fM2EZasaKHsE=,PASPUN,1
TALL_008,deciduousForest,2018-06-13T00:00:00Z,TALL_008 TALL.2018.22,TALL_008.S.20180613,ohyOCuNZZNEZJ4yATi7lzKQBgyO2BLqjmwGyzUDoiZ4=,DICDIL5,1
TALL_008,deciduousForest,2018-06-13T00:00:00Z,TALL_008 TALL.2018.22,TALL_008.S.20180613,ohyOCuNZZNEZJ4yATi7lzHZ8JN+lVUqqmKoNFl9tUBc=,DICPOL,1
TALL_003,mixedForest,2018-06-13T00:00:00Z,TALL_003 TALL.2018.22,TALL_003.S.20180613,M7Kgwa5WKWpUc/x8/e/x0xl1qfS/hzmOkEr+irG/XqI=,ANIMER2,2
TALL_003,mixedForest,2018-06-13T00:00:00Z,TALL_003 TALL.2018.22,TALL_003.S.20180613,M7Kgwa5WKWpUc/x8/e/x0xl1qfS/hzmOkEr+irG/XqI=,ANIMER2,2
TALL_002,mixedForest,2018-06-13T00:00:00Z,TALL_002 TALL.2018.22,TALL_002.W.20180613,GD+N/FshctwvNDvieo3BHsfzML0pHoHeVUfBDjmd688=,CYCCON2,1
TALL_009,evergreenForest,2018-06-13T00:00:00Z,TALL_009 TALL.2018.22,TALL_009.E.20180613,l/M16YIQdhmPEt7DGQwxn8ZW/BeBoAD5DqKZ3keIUws=,CARSYL,1
TALL_009,evergreenForest,2018-06-13T00:00:00Z,TALL_009 TALL.2018.22,TALL_009.E.20180613,l/M16YIQdhmPEt7DGQwxn4jgLk3QNX0uyZeFoc7m8H4=,SELOPA,1
TALL_003,mixedForest,2018-06-13T00:00:00Z,TALL_003 TALL.2018.22,TALL_003.W.20180613,M7Kgwa5WKWr6s0KyIO7C0a3JeyhEcrMZOQEwhQ5+90o=,ELAGRA,1
TALL_013,evergreenForest,2018-06-13T00:00:00Z,TALL_013 TALL.2018.22,TALL_013.W.20180613,636VT4a85rAweET0d3DXwGB79YxD4RUAuF+9NdBYxmk=,CYCFRE,1
TALL_007,deciduousForest,2018-06-13T00:00:00Z,TALL_007 TALL.2018.22,TALL_007.E.20180613,dCnpKCfrHjMLUq0KTIn2niEpkDk8gI9wvHNKBGXrZTs=,CYCCON2,2
TALL_007,deciduousForest,2018-06-13T00:00:00Z,TALL_007 TALL.2018.22,TALL_007.E.20180613,dCnpKCfrHjMLUq0KTIn2niEpkDk8gI9wvHNKBGXrZTs=,CYCCON2,2
TALL_007,deciduousForest,2018-06-13T00:00:00Z,TALL_007 TALL.2018.22,TALL_007.E.20180613,dCnpKCfrHjMLUq0KTIn2niV9ittM0AjS3QGOaSlJ4uA=,DICFUR1,1
TALL_013,evergreenForest,2018-06-13T00:00:00Z,TALL_013 TALL.2018.22,TALL_013.S.20180613,636VT4a85rBqd9+CBQJ8npXOPUP+5qQjoEZQnWmhBj0=,LOXCRE,1
TALL_013,evergreenForest,2018-06-13T00:00:00Z,TALL_013 TALL.2018.22,TALL_013.S.20180613,636VT4a85rBqd9+CBQJ8nmfk014pydQtF+FBpKPYWb4=,CYCCON2,1
TALL_005,mixedForest,2018-06-13T00:00:00Z,TALL_005 TALL.2018.22,TALL_005.W.20180613,t0MQRG9cttlCSd4GJsiBE7Xh7fhHrGiISrwSwL40mTA=,CYCCON2,2
TALL_005,mixedForest,2018-06-13T00:00:00Z,TALL_005 TALL.2018.22,TALL_005.W.20180613,t0MQRG9cttlCSd4GJsiBE7Xh7fhHrGiISrwSwL40mTA=,CYCCON2,2
TALL_006,evergreenForest,2018-06-13T00:00:00Z,TALL_006 TALL.2018.22,TALL_006.S.20180613,GF+klScYxlNodtUSRfk6ATaFg6lv8FJVtYd/TygAUvQ=,DICAMB,1
TALL_006,evergreenForest,2018-06-27T00:00:00Z,TALL_006 TALL.2018.24,TALL_006.E.20180627,GF+klScYxlM5sgBXz3Yx1kgGOn6s28gHu14+0IGKoco=,ELAGRA,1
TALL_008,deciduousForest,2018-06-27T00:00:00Z,TALL_008 TALL.2018.24,TALL_008.S.20180627,ohyOCuNZZNEZJ4yATi7lzL8Dxg0LcEhmsWuu4QCVrvg=,CYCCON2,2
TALL_008,deciduousForest,2018-06-27T00:00:00Z,TALL_008 TALL.2018.24,TALL_008.S.20180627,ohyOCuNZZNEZJ4yATi7lzL8Dxg0LcEhmsWuu4QCVrvg=,CYCCON2,2
TALL_003,mixedForest,2018-06-27T00:00:00Z,TALL_003 TALL.2018.24,TALL_003.W.20180627,M7Kgwa5WKWr6s0KyIO7C0XY7m0VTD15VpuNibq9NRMg=,SELSP2,2
TALL_003,mixedForest,2018-06-27T00:00:00Z,TALL_003 TALL.2018.24,TALL_003.W.20180627,M7Kgwa5WKWr6s0KyIO7C0XY7m0VTD15VpuNibq9NRMg=,SELSP2,2
TALL_003,mixedForest,2018-06-27T00:00:00Z,TALL_003 TALL.2018.24,TALL_003.W.20180627,M7Kgwa5WKWr6s0KyIO7C0W3RlSaiXCkZ7WJOHt//328=,SELPAL,1
TALL_003,mixedForest,2018-06-27T00:00:00Z,TALL_003 TALL.2018.24,TALL_003.W.20180627,M7Kgwa5WKWr6s0KyIO7C0aEBtVfKPFKDqKwSsDuF8X0=,CICPUN,1
TALL_005,mixedForest,2018-06-27T00:00:00Z,TALL_005 TALL.2018.24,TALL_005.W.20180627,t0MQRG9cttlCSd4GJsiBE+MPkx5jnpTY7T1KbG2RiVI=,CYCCON2,1
TALL_005,mixedForest,2018-06-27T00:00:00Z,TALL_005 TALL.2018.24,TALL_005.E.20180627,t0MQRG9cttk8lWCQ0pFfdWz6MxiovIAF4uodhZl6r8s=,CLIBAL,1
TALL_005,mixedForest,2018-06-27T00:00:00Z,TALL_005 TALL.2018.24,TALL_005.E.20180627,t0MQRG9cttk8lWCQ0pFfdRiFQjiqlS1pJ1eagsPI+9g=,LOXCRE,1
TALL_006,evergreenForest,2018-06-27T00:00:00Z,TALL_006 TALL.2018.24,TALL_006.S.20180627,GF+klScYxlNodtUSRfk6AfLmx5Ou6vn12OMaU+AbeC4=,CYCCON2,1
TALL_009,evergreenForest,2018-06-27T00:00:00Z,TALL_009 TALL.2018.24,TALL_009.S.20180627,l/M16YIQdhlYQIBMvy7LLLAvUomfje/6U0cuD7M/ppo=,ANIHAP,1
TALL_009,evergreenForest,2018-06-27T00:00:00Z,TALL_009 TALL.2018.24,TALL_009.S.20180627,l/M16YIQdhlYQIBMvy7LLAyFPbH7/BlOH87ngvhOfek=,SELOPA,1
TALL_003,mixedForest,2018-06-27T00:00:00Z,TALL_003 TALL.2018.24,TALL_003.S.20180627,M7Kgwa5WKWpUc/x8/e/x0wd9BwrDcg1sL6mHthKpotc=,SELFOS,1
TALL_003,mixedForest,2018-06-27T00:00:00Z,TALL_003 TALL.2018.24,TALL_003.S.20180627,M7Kgwa5WKWpUc/x8/e/x01C9P3GkEZ5ENzLuuW4Bj70=,TETCAR2,1
TALL_003,mixedForest,2018-06-27T00:00:00Z,TALL_003 TALL.2018.24,TALL_003.S.20180627,M7Kgwa5WKWpUc/x8/e/x03Lye6tnXxcVaQ2Nf26Jdbk=,TETINT,1
TALL_007,deciduousForest,2018-06-27T00:00:00Z,TALL_007 TALL.2018.24,TALL_007.E.20180627,dCnpKCfrHjMLUq0KTIn2nszfv3FJs1K2bQVxGaCxsAo=,CYCCON2,1
TALL_005,mixedForest,2018-07-11T00:00:00Z,TALL_005 TALL.2018.26,TALL_005.W.20180711,t0MQRG9cttlCSd4GJsiBE4PmXszSwGpOnFvXfcjAGmE=,DICPOL,1
TALL_005,mixedForest,2018-07-11T00:00:00Z,TALL_005 TALL.2018.26,TALL_005.W.20180711,t0MQRG9cttlCSd4GJsiBEyE6HVrHKGu7A2flkphxn7o=,PASDEP,1
TALL_005,mixedForest,2018-07-11T00:00:00Z,TALL_005 TALL.2018.26,TALL_005.W.20180711,t0MQRG9cttlCSd4GJsiBExssHL1rNLC6Ra0wR6hEpak=,CYCCON2,1
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0dfeOkUjirwFdRuyNbr1Spo=,TETCAR2,4
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0dfeOkUjirwFdRuyNbr1Spo=,TETCAR2,4
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0dfeOkUjirwFdRuyNbr1Spo=,TETCAR2,4
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0dfeOkUjirwFdRuyNbr1Spo=,TETCAR2,4
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0Z1dEtUUQIjPZTHnZQnVAY0=,CICPUN,2
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0Z1dEtUUQIjPZTHnZQnVAY0=,CICPUN,2
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0dXTwHvTEm4elJLzYI/HsqA=,ANIMER2,3
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0dXTwHvTEm4elJLzYI/HsqA=,ANIMER2,3
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0dXTwHvTEm4elJLzYI/HsqA=,ANIMER2,3
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.W.20180711,M7Kgwa5WKWr6s0KyIO7C0buv0rCBEDvZtMNVlBdqqEQ=,SELSP2,1
TALL_013,evergreenForest,2018-07-11T00:00:00Z,TALL_013 TALL.2018.26,TALL_013.W.20180711,636VT4a85rAweET0d3DXwP/K+ltnQBqGn3nRBqRfqtI=,CYCFRE,1
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.S.20180711,M7Kgwa5WKWpUc/x8/e/x04iMR4Hjcd8qhwz2d+9KRVM=,SELELL,1
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.S.20180711,M7Kgwa5WKWpUc/x8/e/x02Lx90wS8/yveA2y96xnWbk=,TETINT,2
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.S.20180711,M7Kgwa5WKWpUc/x8/e/x02Lx90wS8/yveA2y96xnWbk=,TETINT,2
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.S.20180711,M7Kgwa5WKWpUc/x8/e/x07BLN418AxwENfRflivS/SM=,SELFAT,3
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.S.20180711,M7Kgwa5WKWpUc/x8/e/x07BLN418AxwENfRflivS/SM=,SELFAT,3
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.S.20180711,M7Kgwa5WKWpUc/x8/e/x07BLN418AxwENfRflivS/SM=,SELFAT,3
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.S.20180711,M7Kgwa5WKWpUc/x8/e/x0ysRVKcxuDMTX7A+Gp1XFok=,TETCAR2,1
TALL_007,deciduousForest,2018-07-11T00:00:00Z,TALL_007 TALL.2018.26,TALL_007.E.20180711,dCnpKCfrHjMLUq0KTIn2nj63oKG4CERGDcCbtHk6D74=,CYCFRE,1
TALL_009,evergreenForest,2018-07-11T00:00:00Z,TALL_009 TALL.2018.26,TALL_009.S.20180711,l/M16YIQdhlYQIBMvy7LLLU+j1T7BiAOeA6qc1hbUiQ=,ANIMER2,1
TALL_003,mixedForest,2018-07-11T00:00:00Z,TALL_003 TALL.2018.26,TALL_003.E.20180711,M7Kgwa5WKWpZobHN9NUcKTKvEa9teV4VzGN0+ljU4QM=,SELELL,1
TALL_001,deciduousForest,2018-07-11T00:00:00Z,TALL_001 TALL.2018.26,TALL_001.E.20180711,oBD9lvhf20lf4eZRkcr4HNCpr3fvkz18Bko4pengKk0=,CYCCON2,1
TALL_005,mixedForest,2018-07-11T00:00:00Z,TALL_005 TALL.2018.26,TALL_005.E.20180711,t0MQRG9cttk8lWCQ0pFfdWvtdK9kec4WnpS5CFVA0YA=,TETINT,1
TALL_013,evergreenForest,2018-07-11T00:00:00Z,TALL_013 TALL.2018.26,TALL_013.S.20180711,636VT4a85rBqd9+CBQJ8nsqmNxS76nuoVtAVuR1dAx8=,CYCFRE,1
TALL_007,deciduousForest,2018-07-11T00:00:00Z,TALL_007 TALL.2018.26,TALL_007.W.20180711,dCnpKCfrHjNHHVd7w3Zkt+pW5cTrvCCV0RW80f9DZ30=,CYCCON2,1
TALL_001,deciduousForest,2018-07-25T00:00:00Z,TALL_001 TALL.2018.28,TALL_001.S.20180725,oBD9lvhf20mqUj2MSzUA+RomIvl4wd1BhWqOXz4yA/Q=,DICDIL5,1
TALL_003,mixedForest,2018-07-25T00:00:00Z,TALL_003 TALL.2018.28,TALL_003.S.20180725,M7Kgwa5WKWpUc/x8/e/x0+URBka29QDIa4DskhWr85g=,SELELL,1
TALL_003,mixedForest,2018-07-25T00:00:00Z,TALL_003 TALL.2018.28,TALL_003.S.20180725,M7Kgwa5WKWpUc/x8/e/x0ztWZiwQWEU4x18Nwyh7jK0=,ANIMER2,1
TALL_009,evergreenForest,2018-07-25T00:00:00Z,TALL_009 TALL.2018.28,TALL_009.W.20180725,l/M16YIQdhkqn3jvos9LYyjFXpu+GxW2PWkzxtFEzcw=,ANIHAP,2
TALL_009,evergreenForest,2018-07-25T00:00:00Z,TALL_009 TALL.2018.28,TALL_009.W.20180725,l/M16YIQdhkqn3jvos9LYyjFXpu+GxW2PWkzxtFEzcw=,ANIHAP,2
TALL_007,deciduousForest,2018-07-25T00:00:00Z,TALL_007 TALL.2018.28,TALL_007.E.20180725,dCnpKCfrHjMLUq0KTIn2nkR4nx5zYDqNFnwg8WEwx50=,CYLUNI,1
TALL_008,deciduousForest,2018-07-25T00:00:00Z,TALL_008 TALL.2018.28,TALL_008.S.20180725,ohyOCuNZZNEZJ4yATi7lzNdb7qgjeMGP0s99yAPhDyw=,CYLUNI,1
TALL_008,deciduousForest,2018-07-25T00:00:00Z,TALL_008 TALL.2018.28,TALL_008.S.20180725,ohyOCuNZZNEZJ4yATi7lzM6K9hy2uXgMkda5Q3OtzBs=,CYCCON2,1
TALL_003,mixedForest,2018-07-25T00:00:00Z,TALL_003 TALL.2018.28,TALL_003.W.20180725,M7Kgwa5WKWr6s0KyIO7C0VOZyQkmyLem9L8J5ns3hLQ=,ANIMER2,1
TALL_003,mixedForest,2018-07-25T00:00:00Z,TALL_003 TALL.2018.28,TALL_003.W.20180725,M7Kgwa5WKWr6s0KyIO7C0XbBVk00TvMAbbrHnhTp6Yc=,ACUTES,1
TALL_003,mixedForest,2018-07-25T00:00:00Z,TALL_003 TALL.2018.28,TALL_003.W.20180725,M7Kgwa5WKWr6s0KyIO7C0aVK4cerHcknFbuMSE5GSDk=,TETVIR,1
TALL_003,mixedForest,2018-07-25T00:00:00Z,TALL_003 TALL.2018.28,TALL_003.W.20180725,M7Kgwa5WKWr6s0KyIO7C0cc0b9ah8gpMAVxk5Zlh7DQ=,CICPUN,1
TALL_002,mixedForest,2018-07-25T00:00:00Z,TALL_002 TALL.2018.28,TALL_002.W.20180725,GD+N/FshctwvNDvieo3BHshSeZZMZZJ+aSeHx3lAHLo=,CYCCON2,1
TALL_002,mixedForest,2018-07-25T00:00:00Z,TALL_002 TALL.2018.28,TALL_002.S.20180725,GD+N/FshctwEFU9OxZeXIA2wDiJkf37LtFO5kza+ZWg=,CYCCON2,1
TALL_003,mixedForest,2018-08-08T00:00:00Z,TALL_003 TALL.2018.30,TALL_003.S.20180808,M7Kgwa5WKWpUc/x8/e/x0zYMT/qbmyO222hCoWQnypk=,TETCAR2,1
TALL_003,mixedForest,2018-08-08T00:00:00Z,TALL_003 TALL.2018.30,TALL_003.S.20180808,M7Kgwa5WKWpUc/x8/e/x0xVvwpvzvGNZ8BbZ/8EhZMU=,SELCON2,1
TALL_009,evergreenForest,2018-08-08T00:00:00Z,TALL_009 TALL.2018.30,TALL_009.W.20180808,l/M16YIQdhkqn3jvos9LY6LcL8IUxwrKSVzooLbuhR8=,SELSP2,1
TALL_003,mixedForest,2018-08-08T00:00:00Z,TALL_003 TALL.2018.30,TALL_003.W.20180808,M7Kgwa5WKWr6s0KyIO7C0ed7D1MuMByJE76ij7BVOYE=,ANIHAP,1
TALL_002,mixedForest,2018-08-08T00:00:00Z,TALL_002 TALL.2018.30,TALL_002.W.20180808,GD+N/FshctwvNDvieo3BHjEdlE364dqJyVfkrPYrkSI=,CYCCON2,1
TALL_008,deciduousForest,2018-08-08T00:00:00Z,TALL_008 TALL.2018.30,TALL_008.S.20180808,ohyOCuNZZNEZJ4yATi7lzO8AWGSRxJJD7xhrmkF5+9c=,CYCCON2,1
TALL_001,deciduousForest,2018-08-22T00:00:00Z,TALL_001 TALL.2018.32,TALL_001.S.20180822,oBD9lvhf20mqUj2MSzUA+Vq/1tt33B+BUJwmbSD4yH4=,DICDIL5,1
TALL_008,deciduousForest,2018-08-22T00:00:00Z,TALL_008 TALL.2018.32,TALL_008.W.20180822,ohyOCuNZZNEEwIFbdxujXxMDrK1Dc5DUyW+v7wnQanY=,CYCCON2,1
TALL_009,evergreenForest,2018-08-22T00:00:00Z,TALL_009 TALL.2018.32,TALL_009.E.20180822,l/M16YIQdhmPEt7DGQwxn8gZXhclIzswkHtlta4qbJo=,CLIBAL,1
TALL_003,mixedForest,2018-08-22T00:00:00Z,TALL_003 TALL.2018.32,TALL_003.W.20180822,M7Kgwa5WKWr6s0KyIO7C0egAaVp5+lQNJqIhzBENUOY=,ANIMER2,3
TALL_003,mixedForest,2018-08-22T00:00:00Z,TALL_003 TALL.2018.32,TALL_003.W.20180822,M7Kgwa5WKWr6s0KyIO7C0egAaVp5+lQNJqIhzBENUOY=,ANIMER2,3
TALL_003,mixedForest,2018-08-22T00:00:00Z,TALL_003 TALL.2018.32,TALL_003.W.20180822,M7Kgwa5WKWr6s0KyIO7C0egAaVp5+lQNJqIhzBENUOY=,ANIMER2,3
TALL_003,mixedForest,2018-08-22T00:00:00Z,TALL_003 TALL.2018.32,TALL_003.W.20180822,M7Kgwa5WKWr6s0KyIO7C0WaDZlhb9e8Rm6L2FCgSPZQ=,DICPOL,1
TALL_008,deciduousForest,2018-08-22T00:00:00Z,TALL_008 TALL.2018.32,TALL_008.S.20180822,ohyOCuNZZNEZJ4yATi7lzCE48gXI6CLftpryBl1sK5k=,CYCCON2,1
TALL_003,mixedForest,2018-08-22T00:00:00Z,TALL_003 TALL.2018.32,TALL_003.S.20180822,M7Kgwa5WKWpUc/x8/e/x01j1yGFZOekVDKlEb/zNfFo=,ANIMER2,2
TALL_003,mixedForest,2018-08-22T00:00:00Z,TALL_003 TALL.2018.32,TALL_003.S.20180822,M7Kgwa5WKWpUc/x8/e/x01j1yGFZOekVDKlEb/zNfFo=,ANIMER2,2
TALL_003,mixedForest,2018-08-22T00:00:00Z,TALL_003 TALL.2018.32,TALL_003.S.20180822,M7Kgwa5WKWpUc/x8/e/x01IPOIXtPQpJKwuwupSToEo=,SELGRA,1
TALL_007,deciduousForest,2018-08-22T00:00:00Z,TALL_007 TALL.2018.32,TALL_007.W.20180822,dCnpKCfrHjNHHVd7w3Zkt5LDcWaPda1HEtXtxFumce8=,PASPUN,1
TALL_002,mixedForest,2018-08-22T00:00:00Z,TALL_002 TALL.2018.32,TALL_002.S.20180822,GD+N/FshctwEFU9OxZeXII+us3lfWGUjLKKJ2P/7u+4=,PASPUN,2
TALL_002,mixedForest,2018-08-22T00:00:00Z,TALL_002 TALL.2018.32,TALL_002.S.20180822,GD+N/FshctwEFU9OxZeXII+us3lfWGUjLKKJ2P/7u+4=,PASPUN,2
TALL_006,evergreenForest,2018-08-22T00:00:00Z,TALL_006 TALL.2018.32,TALL_006.S.20180822,GF+klScYxlNodtUSRfk6Abdl1NthH8ePXkTCTekQy5g=,HELNIG,1
TALL_005,mixedForest,2018-09-05T00:00:00Z,TALL_005 TALL.2018.34,TALL_005.S.20180905,t0MQRG9cttlr7BELRlHo7bAYjmGv9mFAjUSQeKQELYg=,CLIBAL,1
TALL_007,deciduousForest,2018-09-05T00:00:00Z,TALL_007 TALL.2018.34,TALL_007.E.20180905,dCnpKCfrHjMLUq0KTIn2nnQOjwDvCd/1mGuPVG8wGFk=,CYCCON2,1
TALL_007,deciduousForest,2018-09-05T00:00:00Z,TALL_007 TALL.2018.34,TALL_007.W.20180905,dCnpKCfrHjNHHVd7w3Zktwgs4lotelzW96adBs5sJ7c=,CYCFRE,1
TALL_003,mixedForest,2018-09-05T00:00:00Z,TALL_003 TALL.2018.34,TALL_003.W.20180905,M7Kgwa5WKWr6s0KyIO7C0Wzg0QXG8OTMMVEuedfVN6I=,HARKAT,1
TALL_002,mixedForest,2018-09-05T00:00:00Z,TALL_002 TALL.2018.34,TALL_002.E.20180905,GD+N/FshctzlBqRJCqyinymcgDaF0ITsSvrUm5oCOPo=,CLIBAL,1
TALL_008,deciduousForest,2018-09-05T00:00:00Z,TALL_008 TALL.2018.34,TALL_008.W.20180905,ohyOCuNZZNEEwIFbdxujX26SkNPNYAbl6otpNDGh4qs=,PASPUN,1
TALL_008,deciduousForest,2018-09-05T00:00:00Z,TALL_008 TALL.2018.34,TALL_008.W.20180905,ohyOCuNZZNEEwIFbdxujXzerxzZVMheQSadrGBq3Tlg=,CYCCON2,1
TALL_002,mixedForest,2018-09-05T00:00:00Z,TALL_002 TALL.2018.34,TALL_002.W.20180905,GD+N/FshctwvNDvieo3BHuTBuRGOhfuWV7h5cACzpVg=,CYCCON2,1
TALL_001,deciduousForest,2018-09-05T00:00:00Z,TALL_001 TALL.2018.34,TALL_001.W.20180905,oBD9lvhf20kyWnfEcD3Uz9X8hkUR33mxaxLjDWKzzHY=,CYCCON2,1
TALL_009,evergreenForest,2018-09-05T00:00:00Z,TALL_009 TALL.2018.34,TALL_009.E.20180905,l/M16YIQdhmPEt7DGQwxn55HVflxF2AxwBrqwBsQMrE=,SELOPA,1
