plotIDeventID,plotID,sampleID,nlcdClass,individualID,collectDate,subsampleID,taxonID.y,individualCount
HARV_008 HARV.2019.21,HARV_008,HARV_008.W.20190604,deciduousForest,NEON.BET.D01.004678,2019-06-04T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2FnpuJbAC550PQiJjWpzB2Pw=,PTEPEN,1
HARV_008 HARV.2019.21,HARV_008,HARV_008.W.20190604,deciduousForest,NEON.BET.D01.004517,2019-06-04T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2Fht8fskmVWCr5N1m5JcNUEo=,CARGOR,1
HARV_004 HARV.2019.21,HARV_004,HARV_004.E.20190604,mixedForest,NEON.BET.D01.004742,2019-06-04T00:00:00Z,tDzbpJ00aa9FTI4jKVppXgMUWAI/gji5nP8TNOGk/oo=,AGORET,1
HARV_004 HARV.2019.21,HARV_004,HARV_004.E.20190604,mixedForest,NEON.BET.D01.004467,2019-06-04T00:00:00Z,tDzbpJ00aa9FTI4jKVppXrJ0WXLDH0ROGIPT4vVfTVY=,CARGOR,1
HARV_022 HARV.2019.21,HARV_022,HARV_022.W.20190604,evergreenForest,NEON.BET.D01.004472,2019-06-04T00:00:00Z,vt05/1/XT7PEzGeqWtxNElL2keAN6AK+2mjj81GhwU0=,CARGOR,1
HARV_013 HARV.2019.21,HARV_013,HARV_013.E.20190604,evergreenForest,NEON.BET.D01.004520,2019-06-04T00:00:00Z,lFumUD6T2rl5SoJVfU3yai+HC6X+pBgQrJP9VS6MM/I=,CARGOR,5
HARV_013 HARV.2019.21,HARV_013,HARV_013.E.20190604,evergreenForest,NEON.BET.D01.004520,2019-06-04T00:00:00Z,lFumUD6T2rl5SoJVfU3yai+HC6X+pBgQrJP9VS6MM/I=,CARGOR,5
HARV_013 HARV.2019.21,HARV_013,HARV_013.E.20190604,evergreenForest,NEON.BET.D01.004520,2019-06-04T00:00:00Z,lFumUD6T2rl5SoJVfU3yai+HC6X+pBgQrJP9VS6MM/I=,CARGOR,5
HARV_013 HARV.2019.21,HARV_013,HARV_013.E.20190604,evergreenForest,NEON.BET.D01.004520,2019-06-04T00:00:00Z,lFumUD6T2rl5SoJVfU3yai+HC6X+pBgQrJP9VS6MM/I=,CARGOR,5
HARV_013 HARV.2019.21,HARV_013,HARV_013.E.20190604,evergreenForest,NEON.BET.D01.004520,2019-06-04T00:00:00Z,lFumUD6T2rl5SoJVfU3yai+HC6X+pBgQrJP9VS6MM/I=,CARGOR,5
HARV_001 HARV.2019.21,HARV_001,HARV_001.W.20190604,deciduousForest,NEON.BET.D01.004511,2019-06-04T00:00:00Z,Lp8M7PrSWwCFaiQmYsCyS+/ADks/kcBlKLmrIFKO7oM=,CARGOR,1
HARV_001 HARV.2019.21,HARV_001,HARV_001.W.20190604,deciduousForest,NEON.BET.D01.004433,2019-06-04T00:00:00Z,Lp8M7PrSWwCFaiQmYsCySynVT1ZjHbeNzwxFJUnPulc=,SPHCAN,1
HARV_001 HARV.2019.21,HARV_001,HARV_001.W.20190604,deciduousForest,NEON.BET.D01.004362,2019-06-04T00:00:00Z,Lp8M7PrSWwCFaiQmYsCyS0gIy7D2erL27Mnp+9qoQLc=,SPHSTE3,1
HARV_010 HARV.2019.21,HARV_010,HARV_010.E.20190604,mixedForest,NEON.BET.D01.004363,2019-06-04T00:00:00Z,IKTBBoKzvacvRHRiVNQ/N6mbe3iUPHd5wRw+qdqZ9So=,SPHSTE3,1
HARV_013 HARV.2019.21,HARV_013,HARV_013.W.20190604,evergreenForest,NEON.BET.D01.004524,2019-06-04T00:00:00Z,lFumUD6T2rkrN+bo5rgVSBByfNniY+7UnqXyCLZ1hAY=,CARGOR,2
HARV_013 HARV.2019.21,HARV_013,HARV_013.W.20190604,evergreenForest,NEON.BET.D01.004524,2019-06-04T00:00:00Z,lFumUD6T2rkrN+bo5rgVSBByfNniY+7UnqXyCLZ1hAY=,CARGOR,2
HARV_013 HARV.2019.21,HARV_013,HARV_013.W.20190604,evergreenForest,NEON.BET.D01.004432,2019-06-04T00:00:00Z,lFumUD6T2rkrN+bo5rgVSPY4givXqfrTOeCMkO2BpAw=,SPHCAN,1
HARV_013 HARV.2019.21,HARV_013,HARV_013.W.20190604,evergreenForest,NEON.BET.D01.004357,2019-06-04T00:00:00Z,lFumUD6T2rkrN+bo5rgVSKY+bhfHnlA063KJe2MEJNs=,SPHSTE3,4
HARV_013 HARV.2019.21,HARV_013,HARV_013.W.20190604,evergreenForest,NEON.BET.D01.004357,2019-06-04T00:00:00Z,lFumUD6T2rkrN+bo5rgVSKY+bhfHnlA063KJe2MEJNs=,SPHSTE3,4
HARV_013 HARV.2019.21,HARV_013,HARV_013.W.20190604,evergreenForest,NEON.BET.D01.004357,2019-06-04T00:00:00Z,lFumUD6T2rkrN+bo5rgVSKY+bhfHnlA063KJe2MEJNs=,SPHSTE3,4
HARV_013 HARV.2019.21,HARV_013,HARV_013.W.20190604,evergreenForest,NEON.BET.D01.004357,2019-06-04T00:00:00Z,lFumUD6T2rkrN+bo5rgVSKY+bhfHnlA063KJe2MEJNs=,SPHSTE3,4
HARV_010 HARV.2019.21,HARV_010,HARV_010.W.20190604,mixedForest,NEON.BET.D01.004667,2019-06-04T00:00:00Z,IKTBBoKzvadfyRB8a6RlDo6lGa0UUYGANlQ4zkyRq9Y=,PTEROS,1
HARV_010 HARV.2019.21,HARV_010,HARV_010.W.20190604,mixedForest,NEON.BET.D01.004611,2019-06-04T00:00:00Z,IKTBBoKzvadfyRB8a6RlDigan2XTEK176tGvuPm3F0s=,CARSER,1
HARV_010 HARV.2019.21,HARV_010,HARV_010.W.20190604,mixedForest,NEON.BET.D01.004368,2019-06-04T00:00:00Z,IKTBBoKzvadfyRB8a6RlDkKv0LKMu+9tOwWYPIxKSCA=,SPHSTE3,1
HARV_006 HARV.2019.23,HARV_006,HARV_006.S.20190618,deciduousForest,NEON.BET.D01.004419,2019-06-18T00:00:00Z,nqQHSOkEpR1QdV32/elOtWJ53tH65h9/CiTEsIiefcU=,CARGOR,1
HARV_006 HARV.2019.23,HARV_006,HARV_006.W.20190618,deciduousForest,NEON.BET.D01.004426,2019-06-18T00:00:00Z,nqQHSOkEpR3oLN5VW0MLiV7m2Ar/VtV0sECY65imoSg=,CARGOR,1
HARV_004 HARV.2019.23,HARV_004,HARV_004.S.20190618,mixedForest,NEON.BET.D01.004722,2019-06-18T00:00:00Z,tDzbpJ00aa+jYy3dpvB6UV2G91sJOP8JOL6hj+OIRHQ=,PTEMUT2,1
HARV_004 HARV.2019.23,HARV_004,HARV_004.S.20190618,mixedForest,NEON.BET.D01.004435,2019-06-18T00:00:00Z,tDzbpJ00aa+jYy3dpvB6Ubc8LiLHNl6PaYpUx7Kfwo8=,CARGOR,1
HARV_008 HARV.2019.23,HARV_008,HARV_008.S.20190618,deciduousForest,NEON.BET.D01.004415,2019-06-18T00:00:00Z,Z0yx2oXOdlCb8aVf3zeJU70aBX06D5COmk2oAQVh58g=,CARGOR,1
HARV_004 HARV.2019.23,HARV_004,HARV_004.E.20190618,mixedForest,NEON.BET.D01.004673,2019-06-18T00:00:00Z,tDzbpJ00aa9FTI4jKVppXmUS/63kUgUZQstAsnd1Bxs=,PTEPEN,1
HARV_006 HARV.2019.23,HARV_006,HARV_006.E.20190618,deciduousForest,NEON.BET.D01.004444,2019-06-18T00:00:00Z,nqQHSOkEpR11otXG1zS0zex1QlesR9gvd24s3wrpC/g=,CARGOR,2
HARV_006 HARV.2019.23,HARV_006,HARV_006.E.20190618,deciduousForest,NEON.BET.D01.004444,2019-06-18T00:00:00Z,nqQHSOkEpR11otXG1zS0zex1QlesR9gvd24s3wrpC/g=,CARGOR,2
HARV_008 HARV.2019.23,HARV_008,HARV_008.E.20190618,deciduousForest,NEON.BET.D01.004682,2019-06-18T00:00:00Z,Z0yx2oXOdlC6fWhudqIXIV8QZvQKO7YDvhA66wmKNu8=,PTEPEN,1
HARV_008 HARV.2019.23,HARV_008,HARV_008.E.20190618,deciduousForest,NEON.BET.D01.004416,2019-06-18T00:00:00Z,Z0yx2oXOdlC6fWhudqIXIT8wmbSHW1o5xiLylnLirN8=,CARGOR,1
HARV_001 HARV.2019.23,HARV_001,HARV_001.E.20190618,deciduousForest,NEON.BET.D01.004684,2019-06-18T00:00:00Z,Lp8M7PrSWwA/otEaRXH8cb2JmX92Qt7viBSbT3drSfA=,PTEPEN,1
HARV_001 HARV.2019.23,HARV_001,HARV_001.E.20190618,deciduousForest,NEON.BET.D01.004377,2019-06-18T00:00:00Z,Lp8M7PrSWwA/otEaRXH8cdWjDMkFIEhI/rBe/j9qzLk=,SPHSTE3,1
HARV_001 HARV.2019.23,HARV_001,HARV_001.S.20190618,deciduousForest,NEON.BET.D01.004417,2019-06-18T00:00:00Z,Lp8M7PrSWwBrm8isiuYSMAzfeYbcrtO1E63X/0tI694=,CARGOR,1
HARV_001 HARV.2019.23,HARV_001,HARV_001.S.20190618,deciduousForest,NEON.BET.D01.004375,2019-06-18T00:00:00Z,Lp8M7PrSWwBrm8isiuYSMJiDRq4/SkmrZMlxPrW3/lY=,SPHSTE3,4
HARV_001 HARV.2019.23,HARV_001,HARV_001.S.20190618,deciduousForest,NEON.BET.D01.004375,2019-06-18T00:00:00Z,Lp8M7PrSWwBrm8isiuYSMJiDRq4/SkmrZMlxPrW3/lY=,SPHSTE3,4
HARV_001 HARV.2019.23,HARV_001,HARV_001.S.20190618,deciduousForest,NEON.BET.D01.004375,2019-06-18T00:00:00Z,Lp8M7PrSWwBrm8isiuYSMJiDRq4/SkmrZMlxPrW3/lY=,SPHSTE3,4
HARV_001 HARV.2019.23,HARV_001,HARV_001.S.20190618,deciduousForest,NEON.BET.D01.004375,2019-06-18T00:00:00Z,Lp8M7PrSWwBrm8isiuYSMJiDRq4/SkmrZMlxPrW3/lY=,SPHSTE3,4
HARV_010 HARV.2019.23,HARV_010,HARV_010.W.20190618,mixedForest,NEON.BET.D01.004729,2019-06-18T00:00:00Z,IKTBBoKzvadfyRB8a6RlDh70pnkCImOD0F3k/HIaxPA=,DICPOL,1
HARV_010 HARV.2019.23,HARV_010,HARV_010.W.20190618,mixedForest,NEON.BET.D01.004601,2019-06-18T00:00:00Z,IKTBBoKzvadfyRB8a6RlDt72PtElndbLbEWVYMFs/SQ=,PTEROS,1
HARV_010 HARV.2019.23,HARV_010,HARV_010.W.20190618,mixedForest,NEON.BET.D01.004452,2019-06-18T00:00:00Z,IKTBBoKzvadfyRB8a6RlDtqgG8bMguFYh1NeRkJBRog=,CARGOR,4
HARV_010 HARV.2019.23,HARV_010,HARV_010.W.20190618,mixedForest,NEON.BET.D01.004452,2019-06-18T00:00:00Z,IKTBBoKzvadfyRB8a6RlDtqgG8bMguFYh1NeRkJBRog=,CARGOR,4
HARV_010 HARV.2019.23,HARV_010,HARV_010.W.20190618,mixedForest,NEON.BET.D01.004452,2019-06-18T00:00:00Z,IKTBBoKzvadfyRB8a6RlDtqgG8bMguFYh1NeRkJBRog=,CARGOR,4
HARV_010 HARV.2019.23,HARV_010,HARV_010.W.20190618,mixedForest,NEON.BET.D01.004452,2019-06-18T00:00:00Z,IKTBBoKzvadfyRB8a6RlDtqgG8bMguFYh1NeRkJBRog=,CARGOR,4
HARV_010 HARV.2019.23,HARV_010,HARV_010.W.20190618,mixedForest,NEON.BET.D01.004420,2019-06-18T00:00:00Z,IKTBBoKzvadfyRB8a6RlDqlPeqmjt24fjN/GEhHIkQM=,SPHCAN,1
HARV_010 HARV.2019.23,HARV_010,HARV_010.W.20190618,mixedForest,NEON.BET.D01.004383,2019-06-18T00:00:00Z,IKTBBoKzvadfyRB8a6RlDka2/RGnjbXq2hm5SyTYOOs=,SPHSTE3,1
HARV_013 HARV.2019.23,HARV_013,HARV_013.S.20190618,evergreenForest,NEON.BET.D01.004379,2019-06-18T00:00:00Z,lFumUD6T2rmXCuTl4gFbkaGVqahJkZlN+8xPvFv6OVw=,SPHSTE3,2
HARV_013 HARV.2019.23,HARV_013,HARV_013.S.20190618,evergreenForest,NEON.BET.D01.004379,2019-06-18T00:00:00Z,lFumUD6T2rmXCuTl4gFbkaGVqahJkZlN+8xPvFv6OVw=,SPHSTE3,2
HARV_002 HARV.2019.23,HARV_002,HARV_002.W.20190618,deciduousForest,NEON.BET.D01.004730,2019-06-18T00:00:00Z,aC3QojVI9exdvzjLR00naehf72xXhWm70I38wKEvmvI=,DICPOL,1
HARV_002 HARV.2019.23,HARV_002,HARV_002.W.20190618,deciduousForest,NEON.BET.D01.004619,2019-06-18T00:00:00Z,aC3QojVI9exdvzjLR00naVQN8itRYtOCLydpH59VGc8=,CHLEMA,2
HARV_002 HARV.2019.23,HARV_002,HARV_002.W.20190618,deciduousForest,NEON.BET.D01.004619,2019-06-18T00:00:00Z,aC3QojVI9exdvzjLR00naVQN8itRYtOCLydpH59VGc8=,CHLEMA,2
HARV_002 HARV.2019.23,HARV_002,HARV_002.W.20190618,deciduousForest,NEON.BET.D01.004446,2019-06-18T00:00:00Z,aC3QojVI9exdvzjLR00naWAr3R/ofkqoV6AfEERi760=,CARGOR,3
HARV_002 HARV.2019.23,HARV_002,HARV_002.W.20190618,deciduousForest,NEON.BET.D01.004446,2019-06-18T00:00:00Z,aC3QojVI9exdvzjLR00naWAr3R/ofkqoV6AfEERi760=,CARGOR,3
HARV_002 HARV.2019.23,HARV_002,HARV_002.W.20190618,deciduousForest,NEON.BET.D01.004446,2019-06-18T00:00:00Z,aC3QojVI9exdvzjLR00naWAr3R/ofkqoV6AfEERi760=,CARGOR,3
HARV_022 HARV.2019.23,HARV_022,HARV_022.S.20190618,evergreenForest,NEON.BET.D01.004424,2019-06-18T00:00:00Z,vt05/1/XT7Oy52NvTb1n46FddcCFA4/1qkp0K0Wc/s0=,CARGOR,1
HARV_022 HARV.2019.23,HARV_022,HARV_022.S.20190618,evergreenForest,NEON.BET.D01.004376,2019-06-18T00:00:00Z,vt05/1/XT7Oy52NvTb1n4+0HU775i8NWziX/XGvtDgE=,SPHSTE3,1
HARV_002 HARV.2019.23,HARV_002,HARV_002.E.20190618,deciduousForest,NEON.BET.D01.004671,2019-06-18T00:00:00Z,aC3QojVI9ew+jOvturtxoTpWrR7QD/1bxF+d2Y16U7g=,PTEROS,1
HARV_010 HARV.2019.23,HARV_010,HARV_010.S.20190618,mixedForest,NEON.BET.D01.004482,2019-06-18T00:00:00Z,IKTBBoKzvacXBAb6ROZnjQ2hMIM1gRpM4jfmE5THLs4=,CARGOR,3
HARV_010 HARV.2019.23,HARV_010,HARV_010.S.20190618,mixedForest,NEON.BET.D01.004482,2019-06-18T00:00:00Z,IKTBBoKzvacXBAb6ROZnjQ2hMIM1gRpM4jfmE5THLs4=,CARGOR,3
HARV_010 HARV.2019.23,HARV_010,HARV_010.S.20190618,mixedForest,NEON.BET.D01.004482,2019-06-18T00:00:00Z,IKTBBoKzvacXBAb6ROZnjQ2hMIM1gRpM4jfmE5THLs4=,CARGOR,3
HARV_013 HARV.2019.23,HARV_013,HARV_013.W.20190618,evergreenForest,NEON.BET.D01.004429,2019-06-18T00:00:00Z,lFumUD6T2rkrN+bo5rgVSMRzqHwh0jbovSYZZYBoz6c=,SPHCAN,1
HARV_013 HARV.2019.23,HARV_013,HARV_013.W.20190618,evergreenForest,NEON.BET.D01.004382,2019-06-18T00:00:00Z,lFumUD6T2rkrN+bo5rgVSI4BfLw9qCJmr8ZCi259mwM=,SPHSTE3,3
HARV_013 HARV.2019.23,HARV_013,HARV_013.W.20190618,evergreenForest,NEON.BET.D01.004382,2019-06-18T00:00:00Z,lFumUD6T2rkrN+bo5rgVSI4BfLw9qCJmr8ZCi259mwM=,SPHSTE3,3
HARV_013 HARV.2019.23,HARV_013,HARV_013.W.20190618,evergreenForest,NEON.BET.D01.004382,2019-06-18T00:00:00Z,lFumUD6T2rkrN+bo5rgVSI4BfLw9qCJmr8ZCi259mwM=,SPHSTE3,3
HARV_010 HARV.2019.23,HARV_010,HARV_010.E.20190618,mixedForest,NEON.BET.D01.004594,2019-06-18T00:00:00Z,IKTBBoKzvacvRHRiVNQ/NzDxeLnvwzhuisKUF2wvACw=,PTETRI3,1
HARV_013 HARV.2019.23,HARV_013,HARV_013.E.20190618,evergreenForest,NEON.BET.D01.004469,2019-06-18T00:00:00Z,lFumUD6T2rl5SoJVfU3yav73B7VTrNZn0Xb0rT3Ud0M=,CARGOR,1
HARV_013 HARV.2019.23,HARV_013,HARV_013.E.20190618,evergreenForest,NEON.BET.D01.004366,2019-06-18T00:00:00Z,lFumUD6T2rl5SoJVfU3yak/UBXzdW8iFtNgzUAoJ2KY=,SPHSTE3,1
HARV_001 HARV.2019.23,HARV_001,HARV_001.W.20190618,deciduousForest,NEON.BET.D01.004478,2019-06-18T00:00:00Z,Lp8M7PrSWwCFaiQmYsCyS7+1spBFV4HedM6nqamLVGU=,CARGOR,4
HARV_001 HARV.2019.23,HARV_001,HARV_001.W.20190618,deciduousForest,NEON.BET.D01.004478,2019-06-18T00:00:00Z,Lp8M7PrSWwCFaiQmYsCyS7+1spBFV4HedM6nqamLVGU=,CARGOR,4
HARV_001 HARV.2019.23,HARV_001,HARV_001.W.20190618,deciduousForest,NEON.BET.D01.004478,2019-06-18T00:00:00Z,Lp8M7PrSWwCFaiQmYsCyS7+1spBFV4HedM6nqamLVGU=,CARGOR,4
HARV_001 HARV.2019.23,HARV_001,HARV_001.W.20190618,deciduousForest,NEON.BET.D01.004478,2019-06-18T00:00:00Z,Lp8M7PrSWwCFaiQmYsCyS7+1spBFV4HedM6nqamLVGU=,CARGOR,4
HARV_001 HARV.2019.23,HARV_001,HARV_001.W.20190618,deciduousForest,NEON.BET.D01.004425,2019-06-18T00:00:00Z,Lp8M7PrSWwCFaiQmYsCySx8zUm1rjVhd/Cqgqmp6zNM=,SPHCAN,1
HARV_001 HARV.2019.23,HARV_001,HARV_001.W.20190618,deciduousForest,NEON.BET.D01.004370,2019-06-18T00:00:00Z,Lp8M7PrSWwCFaiQmYsCyS26WVSAjSwWt64kxuWrcbb8=,SPHSTE3,2
HARV_001 HARV.2019.23,HARV_001,HARV_001.W.20190618,deciduousForest,NEON.BET.D01.004370,2019-06-18T00:00:00Z,Lp8M7PrSWwCFaiQmYsCyS26WVSAjSwWt64kxuWrcbb8=,SPHSTE3,2
HARV_002 HARV.2019.23,HARV_002,HARV_002.S.20190618,deciduousForest,NEON.BET.D01.004427,2019-06-18T00:00:00Z,aC3QojVI9ewAkksoXPhy/rz6f2s7J/mbZXHTq5ESIbY=,CARGOR,1
HARV_013 HARV.2019.25,HARV_013,HARV_013.E.20190702,evergreenForest,NEON.BET.D01.004434,2019-07-02T00:00:00Z,lFumUD6T2rl5SoJVfU3yatJxdYg9P2DjcAY3r1TJjQY=,SPHCAN,1
HARV_013 HARV.2019.25,HARV_013,HARV_013.E.20190702,evergreenForest,NEON.BET.D01.004398,2019-07-02T00:00:00Z,lFumUD6T2rl5SoJVfU3yam9e9uSGCgEntG6NGOjDk3U=,SPHSTE3,1
HARV_022 HARV.2019.25,HARV_022,HARV_022.W.20190702,evergreenForest,NEON.BET.D01.004485,2019-07-02T00:00:00Z,vt05/1/XT7PEzGeqWtxNEqNDwIVn/5Yw9CMDwwYEvKQ=,CARGOR,2
HARV_022 HARV.2019.25,HARV_022,HARV_022.W.20190702,evergreenForest,NEON.BET.D01.004485,2019-07-02T00:00:00Z,vt05/1/XT7PEzGeqWtxNEqNDwIVn/5Yw9CMDwwYEvKQ=,CARGOR,2
HARV_022 HARV.2019.25,HARV_022,HARV_022.W.20190702,evergreenForest,NEON.BET.D01.004811,2019-07-02T00:00:00Z,vt05/1/XT7PEzGeqWtxNEp+pi4KJRxOagTEKxRd4Yd8=,NOTAEN,1
HARV_008 HARV.2019.25,HARV_008,HARV_008.E.20190702,deciduousForest,NEON.BET.D01.004441,2019-07-02T00:00:00Z,Z0yx2oXOdlC6fWhudqIXIQOLCQEmUJJrK/2oHPsw+kw=,CARGOR,1
HARV_005 HARV.2019.25,HARV_005,HARV_005.S.20190702,deciduousForest,NEON.BET.D01.004440,2019-07-02T00:00:00Z,VYbX3k7w1wZpSV97mTkbwrIxmOA0/KLiSoU35yvaQQk=,CARGOR,1
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004641,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2Fj2MSTmLbqyjzBcrAy6dkns=,SYNIMP,2
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004641,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2Fj2MSTmLbqyjzBcrAy6dkns=,SYNIMP,2
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004721,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2FnxU2jnmpBs2lrwhG32Ho3E=,PTEMUT2,1
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004676,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2FsJd7xBakjSg3hFqqQ35Xbo=,PTEPEN,3
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004676,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2FsJd7xBakjSg3hFqqQ35Xbo=,PTEPEN,3
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004676,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2FsJd7xBakjSg3hFqqQ35Xbo=,PTEPEN,3
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004486,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2Fo3DxZF9pJXZw2yx9PFRLuI=,CARGOR,3
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004486,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2Fo3DxZF9pJXZw2yx9PFRLuI=,CARGOR,3
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004486,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2Fo3DxZF9pJXZw2yx9PFRLuI=,CARGOR,3
HARV_008 HARV.2019.25,HARV_008,HARV_008.W.20190702,deciduousForest,NEON.BET.D01.004386,2019-07-02T00:00:00Z,Z0yx2oXOdlAhI/i3ymX2FthV80oF6ib05Qgfwwq1Bxg=,SPHSTE3,1
HARV_006 HARV.2019.25,HARV_006,HARV_006.W.20190702,deciduousForest,NEON.BET.D01.004439,2019-07-02T00:00:00Z,nqQHSOkEpR3oLN5VW0MLidKhzoQ19OWOEeGaEjQnAq8=,CARGOR,1
HARV_006 HARV.2019.25,HARV_006,HARV_006.W.20190702,deciduousForest,NEON.BET.D01.004762,2019-07-02T00:00:00Z,nqQHSOkEpR3oLN5VW0MLif4EcHtEWNKKM7R/moY2t3U=,NOTAEN,1
HARV_002 HARV.2019.25,HARV_002,HARV_002.W.20190702,deciduousForest,NEON.BET.D01.004621,2019-07-02T00:00:00Z,aC3QojVI9exdvzjLR00naeijvuiYONx6fZclPBlS9mY=,CHLEMA,1
HARV_002 HARV.2019.25,HARV_002,HARV_002.W.20190702,deciduousForest,NEON.BET.D01.004489,2019-07-02T00:00:00Z,aC3QojVI9exdvzjLR00naX1TKGWCR2/4Doe5v6TJLIY=,CARGOR,3
HARV_002 HARV.2019.25,HARV_002,HARV_002.W.20190702,deciduousForest,NEON.BET.D01.004489,2019-07-02T00:00:00Z,aC3QojVI9exdvzjLR00naX1TKGWCR2/4Doe5v6TJLIY=,CARGOR,3
HARV_002 HARV.2019.25,HARV_002,HARV_002.W.20190702,deciduousForest,NEON.BET.D01.004489,2019-07-02T00:00:00Z,aC3QojVI9exdvzjLR00naX1TKGWCR2/4Doe5v6TJLIY=,CARGOR,3
HARV_021 HARV.2019.25,HARV_021,HARV_021.E.20190702,evergreenForest,NEON.BET.D01.004430,2019-07-02T00:00:00Z,oYoMzXfFrZ9UTRApHHwbTYYS3juJh3iVKuH7troa4rM=,SPHCAN,1
HARV_001 HARV.2019.25,HARV_001,HARV_001.E.20190702,deciduousForest,NEON.BET.D01.004393,2019-07-02T00:00:00Z,Lp8M7PrSWwA/otEaRXH8cREijOZXTF4AUR5DQlQjIvY=,SPHSTE3,4
HARV_001 HARV.2019.25,HARV_001,HARV_001.E.20190702,deciduousForest,NEON.BET.D01.004393,2019-07-02T00:00:00Z,Lp8M7PrSWwA/otEaRXH8cREijOZXTF4AUR5DQlQjIvY=,SPHSTE3,4
HARV_001 HARV.2019.25,HARV_001,HARV_001.E.20190702,deciduousForest,NEON.BET.D01.004393,2019-07-02T00:00:00Z,Lp8M7PrSWwA/otEaRXH8cREijOZXTF4AUR5DQlQjIvY=,SPHSTE3,4
HARV_001 HARV.2019.25,HARV_001,HARV_001.E.20190702,deciduousForest,NEON.BET.D01.004393,2019-07-02T00:00:00Z,Lp8M7PrSWwA/otEaRXH8cREijOZXTF4AUR5DQlQjIvY=,SPHSTE3,4
HARV_010 HARV.2019.25,HARV_010,HARV_010.S.20190702,mixedForest,NEON.BET.D01.004418,2019-07-02T00:00:00Z,IKTBBoKzvacXBAb6ROZnjceirglklYT7JKVHP7RcH2Q=,SPHCAN,1
HARV_010 HARV.2019.25,HARV_010,HARV_010.S.20190702,mixedForest,NEON.BET.D01.004428,2019-07-02T00:00:00Z,IKTBBoKzvacXBAb6ROZnjfIJyKm8j327urpS21wfIdE=,CARGOR,1
HARV_010 HARV.2019.25,HARV_010,HARV_010.S.20190702,mixedForest,NEON.BET.D01.004384,2019-07-02T00:00:00Z,IKTBBoKzvacXBAb6ROZnjWveXFUlAZjQJ4YOotH8mWA=,SPHSTE3,1
HARV_010 HARV.2019.25,HARV_010,HARV_010.W.20190702,mixedForest,NEON.BET.D01.004603,2019-07-02T00:00:00Z,IKTBBoKzvadfyRB8a6RlDiF1rQIO1Acli+5MuKq9gXc=,PTEROS,1
HARV_010 HARV.2019.25,HARV_010,HARV_010.W.20190702,mixedForest,NEON.BET.D01.004385,2019-07-02T00:00:00Z,IKTBBoKzvadfyRB8a6RlDsQTvttuPtxDQqIGyh8jKgw=,SPHSTE3,1
HARV_008 HARV.2019.25,HARV_008,HARV_008.S.20190702,deciduousForest,NEON.BET.D01.004438,2019-07-02T00:00:00Z,Z0yx2oXOdlCb8aVf3zeJUzd7jtT6S/4EKLTQTf2yXjU=,CARGOR,1
HARV_022 HARV.2019.25,HARV_022,HARV_022.E.20190702,evergreenForest,NEON.BET.D01.004476,2019-07-02T00:00:00Z,vt05/1/XT7N66gY8tX6y32DZkoN7Lw4egTKKsT/y0UI=,SPHCAN,1
HARV_021 HARV.2019.25,HARV_021,HARV_021.S.20190702,evergreenForest,NEON.BET.D01.004683,2019-07-02T00:00:00Z,oYoMzXfFrZ/39DSs8Cf5xIhTkLA+8BexLm9Sbgrhxiw=,PTEPEN,1
HARV_005 HARV.2019.25,HARV_005,HARV_005.W.20190702,deciduousForest,NEON.BET.D01.004749,2019-07-02T00:00:00Z,VYbX3k7w1wY6lWU7gWiA4emGhEa5jZoipdJAirpJlyU=,TRIAUT,1
HARV_022 HARV.2019.25,HARV_022,HARV_022.S.20190702,evergreenForest,NEON.BET.D01.004442,2019-07-02T00:00:00Z,vt05/1/XT7Oy52NvTb1n47WcpxmEuC3fSyxvibduPVg=,CARGOR,2
